단지명,단지일련번호,건축년도,계약기간,계약구분,계약일,계약월,계약년도,보증금액,전용면적,층,지번,월세금액,종전계약보증금,종전계약월세,roadnm,roadnmbcd,roadnmbonbun,roadnmbubun,roadnmcd,roadnmseq,roadnmsggcd,지역코드,법정동,갱신요구권사용,거래구분,조회년월,계약일자,평형,평수,보증금_만원,월세_만원,임대유형
래미안퍼스티지,11650-3559,2009,,,24,1,2011,"10,000",84.93,13,18-1,330,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201101,2011-01-24,26,25.7,10000,330,월세
래미안퍼스티지,11650-3559,2009,,,14,2,2011,"20,000",84.93,13,18-1,250,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201102,2011-02-14,26,25.7,20000,250,월세
래미안퍼스티지,11650-3559,2009,,,19,2,2011,"25,000",84.93,24,18-1,240,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201102,2011-02-19,26,25.7,25000,240,월세
래미안퍼스티지,11650-3559,2009,,,23,3,2011,"15,000",168.65,12,18-1,100,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201103,2011-03-23,51,51.0,15000,100,월세
래미안퍼스티지,11650-3559,2009,,,23,3,2011,"16,000",84.93,8,18-1,270,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201103,2011-03-23,26,25.7,16000,270,월세
래미안퍼스티지,11650-3559,2009,,,26,3,2011,"40,000",84.93,16,18-1,100,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201103,2011-03-26,26,25.7,40000,100,월세
래미안퍼스티지,11650-3559,2009,,,5,4,2011,"45,000",84.93,21,18-1,120,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201104,2011-04-05,26,25.7,45000,120,월세
래미안퍼스티지,11650-3559,2009,,,9,4,2011,"35,000",59.98,23,18-1,110,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201104,2011-04-09,18,18.1,35000,110,월세
래미안퍼스티지,11650-3559,2009,,,10,4,2011,"20,000",84.93,25,18-1,250,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201104,2011-04-10,26,25.7,20000,250,월세
래미안퍼스티지,11650-3559,2009,,,18,4,2011,"10,000",84.93,11,18-1,280,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201104,2011-04-18,26,25.7,10000,280,월세
래미안퍼스티지,11650-3559,2009,,,29,4,2011,"55,000",198.04,4,18-1,400,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201104,2011-04-29,60,59.9,55000,400,월세
래미안퍼스티지,11650-3559,2009,,,4,5,2011,"5,000",84.93,14,18-1,270,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-04,26,25.7,5000,270,월세
래미안퍼스티지,11650-3559,2009,,,12,5,2011,"10,000",84.93,25,18-1,320,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-12,26,25.7,10000,320,월세
래미안퍼스티지,11650-3559,2009,,,12,5,2011,"60,000",84.93,14,18-1,80,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-12,26,25.7,60000,80,월세
래미안퍼스티지,11650-3559,2009,,,14,5,2011,"38,000",84.93,15,18-1,170,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-14,26,25.7,38000,170,월세
래미안퍼스티지,11650-3559,2009,,,18,5,2011,"80,000",135.92,28,18-1,150,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-18,41,41.1,80000,150,월세
래미안퍼스티지,11650-3559,2009,,,18,5,2011,"70,000",198.04,24,18-1,360,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-18,60,59.9,70000,360,월세
래미안퍼스티지,11650-3559,2009,,,18,5,2011,"5,000",84.93,22,18-1,320,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-18,26,25.7,5000,320,월세
래미안퍼스티지,11650-3559,2009,,,19,5,2011,"30,000",84.93,25,18-1,180,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-19,26,25.7,30000,180,월세
래미안퍼스티지,11650-3559,2009,,,20,5,2011,"20,000",84.93,25,18-1,260,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-20,26,25.7,20000,260,월세
래미안퍼스티지,11650-3559,2009,,,21,5,2011,"30,000",84.93,8,18-1,220,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-21,26,25.7,30000,220,월세
래미안퍼스티지,11650-3559,2009,,,22,5,2011,"50,000",84.93,26,18-1,105,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-22,26,25.7,50000,105,월세
래미안퍼스티지,11650-3559,2009,,,23,5,2011,"20,000",84.93,17,18-1,250,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-23,26,25.7,20000,250,월세
래미안퍼스티지,11650-3559,2009,,,24,5,2011,"10,000",59.96,11,18-1,200,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-24,18,18.1,10000,200,월세
래미안퍼스티지,11650-3559,2009,,,24,5,2011,"50,000",84.93,23,18-1,100,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-24,26,25.7,50000,100,월세
래미안퍼스티지,11650-3559,2009,,,26,5,2011,"50,000",84.93,19,18-1,120,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-26,26,25.7,50000,120,월세
래미안퍼스티지,11650-3559,2009,,,26,5,2011,"10,000",84.93,7,18-1,300,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-26,26,25.7,10000,300,월세
래미안퍼스티지,11650-3559,2009,11.08~13.08,신규,2,6,2011,"50,000",169.31,5,18-1,400,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-02,51,51.2,50000,400,월세
래미안퍼스티지,11650-3559,2009,,,4,6,2011,"102,000",136.65,17,18-1,100,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-04,41,41.3,102000,100,월세
래미안퍼스티지,11650-3559,2009,,,7,6,2011,"30,000",136.65,14,18-1,430,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-07,41,41.3,30000,430,월세
래미안퍼스티지,11650-3559,2009,,,7,6,2011,"15,000",59.96,5,18-1,100,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-07,18,18.1,15000,100,월세
래미안퍼스티지,11650-3559,2009,,,7,6,2011,"50,000",84.93,17,18-1,125,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-07,26,25.7,50000,125,월세
래미안퍼스티지,11650-3559,2009,,,7,6,2011,"10,000",84.93,21,18-1,305,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-07,26,25.7,10000,305,월세
래미안퍼스티지,11650-3559,2009,,,9,6,2011,"50,000",84.93,15,18-1,140,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-09,26,25.7,50000,140,월세
래미안퍼스티지,11650-3559,2009,,,11,6,2011,"100,000",198.04,8,18-1,175,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-11,60,59.9,100000,175,월세
래미안퍼스티지,11650-3559,2009,,,11,6,2011,"10,000",84.93,29,18-1,280,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-11,26,25.7,10000,280,월세
래미안퍼스티지,11650-3559,2009,,,11,6,2011,"30,000",84.93,25,18-1,200,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-11,26,25.7,30000,200,월세
래미안퍼스티지,11650-3559,2009,,,12,6,2011,"30,000",84.93,18,18-1,240,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-12,26,25.7,30000,240,월세
래미안퍼스티지,11650-3559,2009,,,13,6,2011,"10,000",84.93,7,18-1,300,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-13,26,25.7,10000,300,월세
래미안퍼스티지,11650-3559,2009,,,15,6,2011,"30,000",168.65,27,18-1,400,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-15,51,51.0,30000,400,월세
래미안퍼스티지,11650-3559,2009,,,15,6,2011,"50,000",84.93,9,18-1,135,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-15,26,25.7,50000,135,월세
래미안퍼스티지,11650-3559,2009,,,16,6,2011,"30,000",84.93,10,18-1,200,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-16,26,25.7,30000,200,월세
래미안퍼스티지,11650-3559,2009,,,17,6,2011,"40,000",84.93,5,18-1,160,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-17,26,25.7,40000,160,월세
래미안퍼스티지,11650-3559,2009,,,17,6,2011,"10,000",84.93,14,18-1,300,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-17,26,25.7,10000,300,월세
래미안퍼스티지,11650-3559,2009,,,18,6,2011,"60,000",117.12,22,18-1,270,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-18,35,35.4,60000,270,월세
래미안퍼스티지,11650-3559,2009,,,18,6,2011,"30,000",84.93,29,18-1,240,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-18,26,25.7,30000,240,월세
래미안퍼스티지,11650-3559,2009,,,20,6,2011,"20,000",135.92,28,18-1,500,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-20,41,41.1,20000,500,월세
래미안퍼스티지,11650-3559,2009,,,20,6,2011,"20,000",84.93,11,18-1,250,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-20,26,25.7,20000,250,월세
래미안퍼스티지,11650-3559,2009,,,20,6,2011,"40,000",84.93,16,18-1,170,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-20,26,25.7,40000,170,월세
래미안퍼스티지,11650-3559,2009,,,22,6,2011,"10,000",84.93,27,18-1,300,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-22,26,25.7,10000,300,월세
래미안퍼스티지,11650-3559,2009,,,23,6,2011,"46,000",59.89,8,18-1,50,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-23,18,18.1,46000,50,월세
래미안퍼스티지,11650-3559,2009,,,23,6,2011,"10,000",59.89,28,18-1,230,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-23,18,18.1,10000,230,월세
래미안퍼스티지,11650-3559,2009,,,24,6,2011,"60,000",84.93,20,18-1,100,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-24,26,25.7,60000,100,월세
래미안퍼스티지,11650-3559,2009,,,25,6,2011,"75,000",135.92,29,18-1,250,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-25,41,41.1,75000,250,월세
래미안퍼스티지,11650-3559,2009,,,27,6,2011,"50,000",84.93,15,18-1,130,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-27,26,25.7,50000,130,월세
래미안퍼스티지,11650-3559,2009,,,2,7,2011,"70,000",84.93,28,18-1,40,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201107,2011-07-02,26,25.7,70000,40,월세
래미안퍼스티지,11650-3559,2009,,,5,7,2011,"85,000",135.92,19,18-1,125,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201107,2011-07-05,41,41.1,85000,125,월세
래미안퍼스티지,11650-3559,2009,,,6,7,2011,"5,000",84.93,13,18-1,330,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201107,2011-07-06,26,25.7,5000,330,월세
래미안퍼스티지,11650-3559,2009,,,6,7,2011,"20,000",84.93,8,18-1,250,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201107,2011-07-06,26,25.7,20000,250,월세
래미안퍼스티지,11650-3559,2009,,,7,7,2011,"50,000",84.93,14,18-1,140,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201107,2011-07-07,26,25.7,50000,140,월세
래미안퍼스티지,11650-3559,2009,,,9,7,2011,"45,000",84.93,28,18-1,150,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201107,2011-07-09,26,25.7,45000,150,월세
래미안퍼스티지,11650-3559,2009,,,15,7,2011,"35,000",59.96,1,18-1,95,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201107,2011-07-15,18,18.1,35000,95,월세
래미안퍼스티지,11650-3559,2009,,,16,7,2011,"50,000",198.04,21,18-1,400,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201107,2011-07-16,60,59.9,50000,400,월세
래미안퍼스티지,11650-3559,2009,,,19,7,2011,"10,000",84.93,9,18-1,280,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201107,2011-07-19,26,25.7,10000,280,월세
래미안퍼스티지,11650-3559,2009,,,20,7,2011,"30,000",84.93,28,18-1,240,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201107,2011-07-20,26,25.7,30000,240,월세
래미안퍼스티지,11650-3559,2009,,,21,7,2011,"105,000",222.15,26,18-1,175,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201107,2011-07-21,67,67.2,105000,175,월세
래미안퍼스티지,11650-3559,2009,,,22,7,2011,"30,000",59.96,18,18-1,145,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201107,2011-07-22,18,18.1,30000,145,월세
래미안퍼스티지,11650-3559,2009,,,23,7,2011,"35,000",59.89,29,18-1,90,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201107,2011-07-23,18,18.1,35000,90,월세
래미안퍼스티지,11650-3559,2009,,,25,7,2011,"84,000",117.12,13,18-1,130,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201107,2011-07-25,35,35.4,84000,130,월세
래미안퍼스티지,11650-3559,2009,,,25,7,2011,"4,000",84.93,28,18-1,340,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201107,2011-07-25,26,25.7,4000,340,월세
래미안퍼스티지,11650-3559,2009,,,25,7,2011,"30,000",84.93,18,18-1,230,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201107,2011-07-25,26,25.7,30000,230,월세
래미안퍼스티지,11650-3559,2009,,,30,7,2011,"15,000",59.89,25,18-1,210,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201107,2011-07-30,18,18.1,15000,210,월세
래미안퍼스티지,11650-3559,2009,,,1,8,2011,"34,000",59.89,14,18-1,120,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201108,2011-08-01,18,18.1,34000,120,월세
래미안퍼스티지,11650-3559,2009,,,2,8,2011,"90,000",135.92,29,18-1,120,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201108,2011-08-02,41,41.1,90000,120,월세
래미안퍼스티지,11650-3559,2009,,,2,8,2011,"42,000",59.89,14,18-1,75,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201108,2011-08-02,18,18.1,42000,75,월세
래미안퍼스티지,11650-3559,2009,,,4,8,2011,"50,000",117.12,19,18-1,250,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201108,2011-08-04,35,35.4,50000,250,월세
래미안퍼스티지,11650-3559,2009,,,4,8,2011,"45,000",84.93,13,18-1,150,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201108,2011-08-04,26,25.7,45000,150,월세
래미안퍼스티지,11650-3559,2009,,,8,8,2011,"115,000",198.04,6,18-1,125,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201108,2011-08-08,60,59.9,115000,125,월세
래미안퍼스티지,11650-3559,2009,,,10,8,2011,"40,000",117.12,15,18-1,350,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201108,2011-08-10,35,35.4,40000,350,월세
래미안퍼스티지,11650-3559,2009,,,12,8,2011,"50,000",115.65,12,18-1,290,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201108,2011-08-12,35,35.0,50000,290,월세
래미안퍼스티지,11650-3559,2009,,,20,8,2011,"50,000",84.93,6,18-1,120,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201108,2011-08-20,26,25.7,50000,120,월세
래미안퍼스티지,11650-3559,2009,,,25,8,2011,"90,000",168.65,6,18-1,180,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201108,2011-08-25,51,51.0,90000,180,월세
래미안퍼스티지,11650-3559,2009,,,26,8,2011,"30,000",222.76,22,18-1,600,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201108,2011-08-26,67,67.4,30000,600,월세
래미안퍼스티지,11650-3559,2009,,,3,9,2011,"25,000",84.93,29,18-1,250,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201109,2011-09-03,26,25.7,25000,250,월세
래미안퍼스티지,11650-3559,2009,,,7,9,2011,"30,000",84.93,14,18-1,220,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201109,2011-09-07,26,25.7,30000,220,월세
래미안퍼스티지,11650-3559,2009,,,7,9,2011,"14,000",84.93,26,18-1,305,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201109,2011-09-07,26,25.7,14000,305,월세
래미안퍼스티지,11650-3559,2009,,,14,9,2011,"10,000",84.93,26,18-1,350,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201109,2011-09-14,26,25.7,10000,350,월세
래미안퍼스티지,11650-3559,2009,,,15,9,2011,"100,000",222.76,19,18-1,300,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201109,2011-09-15,67,67.4,100000,300,월세
래미안퍼스티지,11650-3559,2009,,,21,9,2011,"45,000",59.89,8,18-1,90,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201109,2011-09-21,18,18.1,45000,90,월세
래미안퍼스티지,11650-3559,2009,,,23,9,2011,"60,000",84.93,12,18-1,75,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201109,2011-09-23,26,25.7,60000,75,월세
래미안퍼스티지,11650-3559,2009,,,24,9,2011,"40,000",84.93,18,18-1,200,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201109,2011-09-24,26,25.7,40000,200,월세
래미안퍼스티지,11650-3559,2009,,,24,9,2011,"20,000",84.93,6,18-1,275,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201109,2011-09-24,26,25.7,20000,275,월세
래미안퍼스티지,11650-3559,2009,,,25,9,2011,"100,000",168.65,30,18-1,130,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201109,2011-09-25,51,51.0,100000,130,월세
래미안퍼스티지,11650-3559,2009,,,1,10,2011,"40,000",84.93,29,18-1,180,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201110,2011-10-01,26,25.7,40000,180,월세
래미안퍼스티지,11650-3559,2009,,,4,10,2011,"100,000",198.22,16,18-1,175,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201110,2011-10-04,60,60.0,100000,175,월세
래미안퍼스티지,11650-3559,2009,11.09~13.09,갱신,8,10,2011,"15,000",84.93,23,18-1,275,"15,000",220,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201110,2011-10-08,26,25.7,15000,275,월세
래미안퍼스티지,11650-3559,2009,,,10,10,2011,"70,000",135.92,16,18-1,280,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201110,2011-10-10,41,41.1,70000,280,월세
래미안퍼스티지,11650-3559,2009,,,18,10,2011,"35,000",59.98,6,18-1,100,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201110,2011-10-18,18,18.1,35000,100,월세
래미안퍼스티지,11650-3559,2009,,,20,10,2011,"10,000",84.93,18,18-1,400,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201110,2011-10-20,26,25.7,10000,400,월세
래미안퍼스티지,11650-3559,2009,,,30,10,2011,"40,000",59.89,15,18-1,100,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201110,2011-10-30,18,18.1,40000,100,월세
래미안퍼스티지,11650-3559,2009,11.11~13.11,신규,10,11,2011,"30,000",84.93,6,18-1,250,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201111,2011-11-10,26,25.7,30000,250,월세
래미안퍼스티지,11650-3559,2009,,,12,11,2011,"20,000",168.65,20,18-1,520,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201111,2011-11-12,51,51.0,20000,520,월세
래미안퍼스티지,11650-3559,2009,,,18,11,2011,"10,000",84.93,26,18-1,330,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201111,2011-11-18,26,25.7,10000,330,월세
래미안퍼스티지,11650-3559,2009,,,24,11,2011,"100,000",198.22,20,18-1,270,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201111,2011-11-24,60,60.0,100000,270,월세
래미안퍼스티지,11650-3559,2009,,,1,12,2011,"20,000",84.93,23,18-1,290,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201112,2011-12-01,26,25.7,20000,290,월세
래미안퍼스티지,11650-3559,2009,,,2,12,2011,"60,000",198.04,4,18-1,400,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201112,2011-12-02,60,59.9,60000,400,월세
래미안퍼스티지,11650-3559,2009,,,5,12,2011,"70,000",135.92,23,18-1,250,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201112,2011-12-05,41,41.1,70000,250,월세
래미안퍼스티지,11650-3559,2009,,,9,12,2011,"40,000",59.96,13,18-1,90,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201112,2011-12-09,18,18.1,40000,90,월세
래미안퍼스티지,11650-3559,2009,,,11,12,2011,"40,000",59.89,26,18-1,95,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201112,2011-12-11,18,18.1,40000,95,월세
래미안퍼스티지,11650-3559,2009,,,14,12,2011,"48,000",84.93,31,18-1,150,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201112,2011-12-14,26,25.7,48000,150,월세
래미안퍼스티지,11650-3559,2009,,,21,12,2011,"40,000",135.92,4,18-1,400,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201112,2011-12-21,41,41.1,40000,400,월세
래미안퍼스티지,11650-3559,2009,12.02~14.02,신규,14,1,2012,"60,000",168.65,14,18-1,350,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201201,2012-01-14,51,51.0,60000,350,월세
래미안퍼스티지,11650-3559,2009,,,14,1,2012,"20,000",59.96,17,18-1,180,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201201,2012-01-14,18,18.1,20000,180,월세
래미안퍼스티지,11650-3559,2009,,,17,1,2012,"80,000",117.12,23,18-1,150,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201201,2012-01-17,35,35.4,80000,150,월세
래미안퍼스티지,11650-3559,2009,,,19,1,2012,"50,000",84.93,26,18-1,150,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201201,2012-01-19,26,25.7,50000,150,월세
래미안퍼스티지,11650-3559,2009,,,29,1,2012,"10,000",84.93,19,18-1,300,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201201,2012-01-29,26,25.7,10000,300,월세
래미안퍼스티지,11650-3559,2009,,,4,2,2012,"30,000",59.89,28,18-1,150,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201202,2012-02-04,18,18.1,30000,150,월세
래미안퍼스티지,11650-3559,2009,,,6,2,2012,"10,000",84.93,24,18-1,320,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201202,2012-02-06,26,25.7,10000,320,월세
래미안퍼스티지,11650-3559,2009,,,27,2,2012,"80,000",135.92,22,18-1,250,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201202,2012-02-27,41,41.1,80000,250,월세
래미안퍼스티지,11650-3559,2009,,,29,2,2012,"50,000",84.85,20,18-1,90,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201202,2012-02-29,26,25.7,50000,90,월세
래미안퍼스티지,11650-3559,2009,,,12,3,2012,"50,000",84.93,10,18-1,130,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201203,2012-03-12,26,25.7,50000,130,월세
래미안퍼스티지,11650-3559,2009,,,14,3,2012,"70,000",84.93,23,18-1,60,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201203,2012-03-14,26,25.7,70000,60,월세
래미안퍼스티지,11650-3559,2009,,,22,3,2012,"30,000",84.93,17,18-1,175,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201203,2012-03-22,26,25.7,30000,175,월세
래미안퍼스티지,11650-3559,2009,,,30,3,2012,"30,000",84.93,5,18-1,180,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201203,2012-03-30,26,25.7,30000,180,월세
래미안퍼스티지,11650-3559,2009,,,13,4,2012,"70,000",168.65,17,18-1,250,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201204,2012-04-13,51,51.0,70000,250,월세
래미안퍼스티지,11650-3559,2009,,,1,5,2012,"30,000",84.93,15,18-1,230,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201205,2012-05-01,26,25.7,30000,230,월세
래미안퍼스티지,11650-3559,2009,,,3,5,2012,"45,000",84.93,20,18-1,140,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201205,2012-05-03,26,25.7,45000,140,월세
래미안퍼스티지,11650-3559,2009,,,18,5,2012,"80,000",222.76,2,18-1,300,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201205,2012-05-18,67,67.4,80000,300,월세
