단지명,단지일련번호,건축년도,계약기간,계약구분,계약일,계약월,계약년도,보증금액,전용면적,층,지번,월세금액,종전계약보증금,종전계약월세,roadnm,roadnmbcd,roadnmbonbun,roadnmbubun,roadnmcd,roadnmseq,roadnmsggcd,지역코드,법정동,갱신요구권사용,거래구분,조회년월,계약일자,평형,평수,보증금_만원,월세_만원,임대유형
래미안퍼스티지,11650-3559,2009,,,3,1,2011,"54,000",59.98,17,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201101,2011-01-03,18,18.1,54000,0,전세
래미안퍼스티지,11650-3559,2009,,,7,1,2011,"135,000",169.31,22,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201101,2011-01-07,51,51.2,135000,0,전세
래미안퍼스티지,11650-3559,2009,,,11,1,2011,"132,000",169.31,29,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201101,2011-01-11,51,51.2,132000,0,전세
래미안퍼스티지,11650-3559,2009,,,11,1,2011,"28,200",198.04,11,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201101,2011-01-11,60,59.9,28200,0,전세
래미안퍼스티지,11650-3559,2009,,,11,1,2011,"56,000",59.89,13,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201101,2011-01-11,18,18.1,56000,0,전세
래미안퍼스티지,11650-3559,2009,,,13,1,2011,"128,000",168.65,16,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201101,2011-01-13,51,51.0,128000,0,전세
래미안퍼스티지,11650-3559,2009,,,13,1,2011,"80,000",84.76,18,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201101,2011-01-13,26,25.6,80000,0,전세
래미안퍼스티지,11650-3559,2009,,,16,1,2011,"57,000",59.96,18,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201101,2011-01-16,18,18.1,57000,0,전세
래미안퍼스티지,11650-3559,2009,,,11,2,2011,"75,000",84.93,16,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201102,2011-02-11,26,25.7,75000,0,전세
래미안퍼스티지,11650-3559,2009,,,24,2,2011,"76,000",84.93,15,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201102,2011-02-24,26,25.7,76000,0,전세
래미안퍼스티지,11650-3559,2009,,,25,2,2011,"177,000",222.76,11,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201102,2011-02-25,67,67.4,177000,0,전세
래미안퍼스티지,11650-3559,2009,,,4,3,2011,"55,000",59.89,13,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201103,2011-03-04,18,18.1,55000,0,전세
래미안퍼스티지,11650-3559,2009,,,12,3,2011,"55,000",59.96,18,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201103,2011-03-12,18,18.1,55000,0,전세
래미안퍼스티지,11650-3559,2009,,,5,4,2011,"135,000",198.22,17,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201104,2011-04-05,60,60.0,135000,0,전세
래미안퍼스티지,11650-3559,2009,,,6,4,2011,"140,000",198.22,23,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201104,2011-04-06,60,60.0,140000,0,전세
래미안퍼스티지,11650-3559,2009,,,10,4,2011,"140,000",198.04,25,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201104,2011-04-10,60,59.9,140000,0,전세
래미안퍼스티지,11650-3559,2009,,,15,4,2011,"120,000",169.31,6,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201104,2011-04-15,51,51.2,120000,0,전세
래미안퍼스티지,11650-3559,2009,,,16,4,2011,"58,500",59.96,20,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201104,2011-04-16,18,18.1,58500,0,전세
래미안퍼스티지,11650-3559,2009,,,25,4,2011,"115,000",135.92,17,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201104,2011-04-25,41,41.1,115000,0,전세
래미안퍼스티지,11650-3559,2009,,,27,4,2011,"76,500",84.93,22,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201104,2011-04-27,26,25.7,76500,0,전세
래미안퍼스티지,11650-3559,2009,,,29,4,2011,"110,000",135.92,9,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201104,2011-04-29,41,41.1,110000,0,전세
래미안퍼스티지,11650-3559,2009,,,30,4,2011,"50,000",59.89,25,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201104,2011-04-30,18,18.1,50000,0,전세
래미안퍼스티지,11650-3559,2009,,,4,5,2011,"140,000",198.04,9,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-04,60,59.9,140000,0,전세
래미안퍼스티지,11650-3559,2009,,,6,5,2011,"110,000",135.92,31,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-06,41,41.1,110000,0,전세
래미안퍼스티지,11650-3559,2009,,,7,5,2011,"57,000",59.89,25,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-07,18,18.1,57000,0,전세
래미안퍼스티지,11650-3559,2009,,,9,5,2011,"115,000",169.31,8,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-09,51,51.2,115000,0,전세
래미안퍼스티지,11650-3559,2009,,,9,5,2011,"73,000",84.93,28,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-09,26,25.7,73000,0,전세
래미안퍼스티지,11650-3559,2009,,,10,5,2011,"135,000",135.92,12,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-10,41,41.1,135000,0,전세
래미안퍼스티지,11650-3559,2009,,,11,5,2011,"140,000",169.31,4,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-11,51,51.2,140000,0,전세
래미안퍼스티지,11650-3559,2009,,,11,5,2011,"135,000",198.22,14,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-11,60,60.0,135000,0,전세
래미안퍼스티지,11650-3559,2009,,,12,5,2011,"110,000",115.65,16,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-12,35,35.0,110000,0,전세
래미안퍼스티지,11650-3559,2009,,,12,5,2011,"53,000",59.96,16,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-12,18,18.1,53000,0,전세
래미안퍼스티지,11650-3559,2009,,,13,5,2011,"90,000",169.31,22,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-13,51,51.2,90000,0,전세
래미안퍼스티지,11650-3559,2009,,,13,5,2011,"100,000",198.04,1,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-13,60,59.9,100000,0,전세
래미안퍼스티지,11650-3559,2009,,,14,5,2011,"140,000",198.04,14,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-14,60,59.9,140000,0,전세
래미안퍼스티지,11650-3559,2009,,,14,5,2011,"77,000",84.93,22,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-14,26,25.7,77000,0,전세
래미안퍼스티지,11650-3559,2009,,,15,5,2011,"70,000",84.93,16,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-15,26,25.7,70000,0,전세
래미안퍼스티지,11650-3559,2009,,,17,5,2011,"108,000",198.22,12,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-17,60,60.0,108000,0,전세
래미안퍼스티지,11650-3559,2009,,,18,5,2011,"54,000",59.96,21,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-18,18,18.1,54000,0,전세
래미안퍼스티지,11650-3559,2009,,,18,5,2011,"68,000",84.93,6,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-18,26,25.7,68000,0,전세
래미안퍼스티지,11650-3559,2009,,,20,5,2011,"51,000",59.96,8,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-20,18,18.1,51000,0,전세
래미안퍼스티지,11650-3559,2009,,,20,5,2011,"77,000",84.93,7,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-20,26,25.7,77000,0,전세
래미안퍼스티지,11650-3559,2009,,,21,5,2011,"78,000",84.93,3,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-21,26,25.7,78000,0,전세
래미안퍼스티지,11650-3559,2009,,,23,5,2011,"54,000",59.89,11,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-23,18,18.1,54000,0,전세
래미안퍼스티지,11650-3559,2009,,,23,5,2011,"75,000",84.93,14,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-23,26,25.7,75000,0,전세
래미안퍼스티지,11650-3559,2009,,,23,5,2011,"50,000",84.93,8,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-23,26,25.7,50000,0,전세
래미안퍼스티지,11650-3559,2009,,,24,5,2011,"105,000",117.12,11,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-24,35,35.4,105000,0,전세
래미안퍼스티지,11650-3559,2009,,,24,5,2011,"55,000",59.96,11,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-24,18,18.1,55000,0,전세
래미안퍼스티지,11650-3559,2009,,,24,5,2011,"75,000",84.93,29,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-24,26,25.7,75000,0,전세
래미안퍼스티지,11650-3559,2009,,,25,5,2011,"119,000",136.65,10,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-25,41,41.3,119000,0,전세
래미안퍼스티지,11650-3559,2009,,,25,5,2011,"72,500",84.93,13,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-25,26,25.7,72500,0,전세
래미안퍼스티지,11650-3559,2009,,,26,5,2011,"125,000",168.65,16,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-26,51,51.0,125000,0,전세
래미안퍼스티지,11650-3559,2009,,,27,5,2011,"145,000",198.04,3,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-27,60,59.9,145000,0,전세
래미안퍼스티지,11650-3559,2009,,,27,5,2011,"160,000",222.76,25,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-27,67,67.4,160000,0,전세
래미안퍼스티지,11650-3559,2009,,,27,5,2011,"160,000",222.76,7,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-27,67,67.4,160000,0,전세
래미안퍼스티지,11650-3559,2009,,,27,5,2011,"70,000",84.93,6,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-27,26,25.7,70000,0,전세
래미안퍼스티지,11650-3559,2009,,,27,5,2011,"50,000",84.93,13,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-27,26,25.7,50000,0,전세
래미안퍼스티지,11650-3559,2009,,,28,5,2011,"78,000",84.76,16,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-28,26,25.6,78000,0,전세
래미안퍼스티지,11650-3559,2009,,,30,5,2011,"53,000",59.89,24,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-30,18,18.1,53000,0,전세
래미안퍼스티지,11650-3559,2009,,,31,5,2011,"57,000",59.96,26,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201105,2011-05-31,18,18.1,57000,0,전세
래미안퍼스티지,11650-3559,2009,11.06~13.06,신규,1,6,2011,"57,000",59.98,18,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-01,18,18.1,57000,0,전세
래미안퍼스티지,11650-3559,2009,,,1,6,2011,"70,000",84.93,7,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-01,26,25.7,70000,0,전세
래미안퍼스티지,11650-3559,2009,,,2,6,2011,"125,000",135.92,31,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-02,41,41.1,125000,0,전세
래미안퍼스티지,11650-3559,2009,,,2,6,2011,"74,000",84.93,3,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-02,26,25.7,74000,0,전세
래미안퍼스티지,11650-3559,2009,,,3,6,2011,"55,000",59.96,5,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-03,18,18.1,55000,0,전세
래미안퍼스티지,11650-3559,2009,,,4,6,2011,"80,000",136.65,4,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-04,41,41.3,80000,0,전세
래미안퍼스티지,11650-3559,2009,,,4,6,2011,"135,000",169.31,27,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-04,51,51.2,135000,0,전세
래미안퍼스티지,11650-3559,2009,,,4,6,2011,"74,000",84.93,3,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-04,26,25.7,74000,0,전세
래미안퍼스티지,11650-3559,2009,,,4,6,2011,"70,000",84.93,17,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-04,26,25.7,70000,0,전세
래미안퍼스티지,11650-3559,2009,,,6,6,2011,"58,000",59.89,18,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-06,18,18.1,58000,0,전세
래미안퍼스티지,11650-3559,2009,,,7,6,2011,"125,000",168.65,28,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-07,51,51.0,125000,0,전세
래미안퍼스티지,11650-3559,2009,,,7,6,2011,"130,000",169.31,13,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-07,51,51.2,130000,0,전세
래미안퍼스티지,11650-3559,2009,,,9,6,2011,"123,000",135.92,17,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-09,41,41.1,123000,0,전세
래미안퍼스티지,11650-3559,2009,,,9,6,2011,"57,000",59.89,27,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-09,18,18.1,57000,0,전세
래미안퍼스티지,11650-3559,2009,,,9,6,2011,"75,000",84.76,15,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-09,26,25.6,75000,0,전세
래미안퍼스티지,11650-3559,2009,,,9,6,2011,"76,000",84.85,26,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-09,26,25.7,76000,0,전세
래미안퍼스티지,11650-3559,2009,,,9,6,2011,"78,000",84.93,4,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-09,26,25.7,78000,0,전세
래미안퍼스티지,11650-3559,2009,,,9,6,2011,"72,000",84.93,24,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-09,26,25.7,72000,0,전세
래미안퍼스티지,11650-3559,2009,,,9,6,2011,"75,000",84.93,30,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-09,26,25.7,75000,0,전세
래미안퍼스티지,11650-3559,2009,,,10,6,2011,"115,000",117.12,18,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-10,35,35.4,115000,0,전세
래미안퍼스티지,11650-3559,2009,,,11,6,2011,"107,500",115.65,14,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-11,35,35.0,107500,0,전세
래미안퍼스티지,11650-3559,2009,,,11,6,2011,"130,000",168.65,19,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-11,51,51.0,130000,0,전세
래미안퍼스티지,11650-3559,2009,,,11,6,2011,"57,000",59.89,28,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-11,18,18.1,57000,0,전세
래미안퍼스티지,11650-3559,2009,,,11,6,2011,"78,000",84.85,3,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-11,26,25.7,78000,0,전세
래미안퍼스티지,11650-3559,2009,,,12,6,2011,"128,000",168.65,13,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-12,51,51.0,128000,0,전세
래미안퍼스티지,11650-3559,2009,,,13,6,2011,"90,000",168.65,15,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-13,51,51.0,90000,0,전세
래미안퍼스티지,11650-3559,2009,,,13,6,2011,"60,000",59.89,21,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-13,18,18.1,60000,0,전세
래미안퍼스티지,11650-3559,2009,,,13,6,2011,"80,000",84.93,15,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-13,26,25.7,80000,0,전세
래미안퍼스티지,11650-3559,2009,,,14,6,2011,"135,000",198.04,10,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-14,60,59.9,135000,0,전세
래미안퍼스티지,11650-3559,2009,,,15,6,2011,"136,000",169.31,31,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-15,51,51.2,136000,0,전세
래미안퍼스티지,11650-3559,2009,,,15,6,2011,"58,000",59.89,25,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-15,18,18.1,58000,0,전세
래미안퍼스티지,11650-3559,2009,,,16,6,2011,"60,000",59.96,18,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-16,18,18.1,60000,0,전세
래미안퍼스티지,11650-3559,2009,,,16,6,2011,"77,000",84.93,14,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-16,26,25.7,77000,0,전세
래미안퍼스티지,11650-3559,2009,,,17,6,2011,"78,000",84.93,17,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-17,26,25.7,78000,0,전세
래미안퍼스티지,11650-3559,2009,,,18,6,2011,"103,000",117.12,27,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-18,35,35.4,103000,0,전세
래미안퍼스티지,11650-3559,2009,,,18,6,2011,"155,000",222.76,6,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-18,67,67.4,155000,0,전세
래미안퍼스티지,11650-3559,2009,,,18,6,2011,"52,000",59.96,29,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-18,18,18.1,52000,0,전세
래미안퍼스티지,11650-3559,2009,11.08~13.08,갱신,18,6,2011,"75,000",84.93,29,18-1,0,"42,000",,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-18,26,25.7,75000,0,전세
래미안퍼스티지,11650-3559,2009,,,18,6,2011,"75,000",84.93,9,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-18,26,25.7,75000,0,전세
래미안퍼스티지,11650-3559,2009,,,19,6,2011,"83,000",84.93,26,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-19,26,25.7,83000,0,전세
래미안퍼스티지,11650-3559,2009,,,20,6,2011,"133,000",198.04,5,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-20,60,59.9,133000,0,전세
래미안퍼스티지,11650-3559,2009,,,20,6,2011,"135,000",198.22,20,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-20,60,60.0,135000,0,전세
래미안퍼스티지,11650-3559,2009,,,22,6,2011,"120,000",135.92,18,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-22,41,41.1,120000,0,전세
래미안퍼스티지,11650-3559,2009,,,22,6,2011,"50,000",59.96,23,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-22,18,18.1,50000,0,전세
래미안퍼스티지,11650-3559,2009,,,22,6,2011,"80,000",84.93,12,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-22,26,25.7,80000,0,전세
래미안퍼스티지,11650-3559,2009,,,23,6,2011,"132,000",198.22,17,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-23,60,60.0,132000,0,전세
래미안퍼스티지,11650-3559,2009,,,23,6,2011,"55,000",59.89,23,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-23,18,18.1,55000,0,전세
래미안퍼스티지,11650-3559,2009,,,23,6,2011,"75,000",84.93,15,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-23,26,25.7,75000,0,전세
래미안퍼스티지,11650-3559,2009,,,23,6,2011,"75,000",84.93,26,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-23,26,25.7,75000,0,전세
래미안퍼스티지,11650-3559,2009,,,24,6,2011,"120,000",135.92,16,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-24,41,41.1,120000,0,전세
래미안퍼스티지,11650-3559,2009,,,24,6,2011,"48,000",59.89,3,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-24,18,18.1,48000,0,전세
래미안퍼스티지,11650-3559,2009,,,25,6,2011,"105,000",115.65,6,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-25,35,35.0,105000,0,전세
래미안퍼스티지,11650-3559,2009,,,25,6,2011,"57,000",59.96,4,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-25,18,18.1,57000,0,전세
래미안퍼스티지,11650-3559,2009,,,25,6,2011,"57,000",59.98,23,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-25,18,18.1,57000,0,전세
래미안퍼스티지,11650-3559,2009,,,25,6,2011,"67,000",84.93,2,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-25,26,25.7,67000,0,전세
래미안퍼스티지,11650-3559,2009,,,26,6,2011,"99,000",117.12,14,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-26,35,35.4,99000,0,전세
래미안퍼스티지,11650-3559,2009,,,26,6,2011,"140,000",198.04,4,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-26,60,59.9,140000,0,전세
래미안퍼스티지,11650-3559,2009,,,27,6,2011,"120,000",135.92,27,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-27,41,41.1,120000,0,전세
래미안퍼스티지,11650-3559,2009,,,27,6,2011,"70,000",84.85,6,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-27,26,25.7,70000,0,전세
래미안퍼스티지,11650-3559,2009,,,27,6,2011,"70,000",84.93,7,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-27,26,25.7,70000,0,전세
래미안퍼스티지,11650-3559,2009,,,28,6,2011,"130,000",169.31,1,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-28,51,51.2,130000,0,전세
래미안퍼스티지,11650-3559,2009,,,28,6,2011,"160,000",222.76,11,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-28,67,67.4,160000,0,전세
래미안퍼스티지,11650-3559,2009,,,28,6,2011,"56,000",59.96,4,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-28,18,18.1,56000,0,전세
래미안퍼스티지,11650-3559,2009,,,29,6,2011,"118,000",136.65,6,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-29,41,41.3,118000,0,전세
래미안퍼스티지,11650-3559,2009,,,30,6,2011,"130,000",198.22,11,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201106,2011-06-30,60,60.0,130000,0,전세
래미안퍼스티지,11650-3559,2009,,,3,7,2011,"130,000",198.22,20,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201107,2011-07-03,60,60.0,130000,0,전세
래미안퍼스티지,11650-3559,2009,,,4,7,2011,"160,000",222.15,9,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201107,2011-07-04,67,67.2,160000,0,전세
래미안퍼스티지,11650-3559,2009,,,4,7,2011,"50,000",59.89,6,18-1,0,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,201107,2011-07-04,18,18.1,50000,0,전세
